OBJECTID,LONGITUDE,LATITUDE,SLIDE_NO,DEPTH,GEOLOGY,STRUCTURE,ABSTRACT,CITATION,LENGTH,WIDTH,HEIGHT,LS_AREA,TRIGGERING,REMARKS,LS_VOLUME,ALERT,STATE,DISTRICT,TOPOSHEET,SLIDE_NAME,ACTIVITY,STYLE,INITIATION,PHOTOS,REPORT,IMAGE_LAND,REPORT_LAN,NH_SH_LOCA,RUNOUT_DIS,MATERIAL_T,MOVEMENT_T,MOVEMENT_R,DISTRIBUTI,FAILURE_ME,REACTIVATI,REACTIVA_1,REACTIVA_2,GEOMORPHOL,HYDROLOGIC,LANDUSE_LA,PERSONS_DE,PEOPLE_AFF,LIVESTOCK_,COMMUNICAT,LANDUSE_AF,PRE_REMEDI,INFRASTRUC,GEOSCIENTI,Year,Location,Coordinate,layer,path
25506,75.94394400,11.83913900,KL/WYD/49M13/2018/8,1.00000000,Sericite schist,,,,7.00000000,60.00000000,6.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,49M13,Thalapuzha 5,Active,Multiple,0,,,"0",,SH-59,5.00000000,Debris,Slide,Very rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Pediplain,Dry,Forest,,,,Road blocked,Forest,Toe has to be protected with random rubble wall /gabion wall with easing of slope is recommended. Trees inside the slide has to be uprooted.,,"pore water pressure, reduction of strength on super-saturation, unplanned cutting of slope","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25549,75.95588900,11.83938900,KL/WYD/49M13/2018/4,2.00000000,Granite gneiss,,,,12.00000000,50.00000000,10.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,49M13,Thalapuzha 1,Active,Multiple,0,,,"0",,SH-59,8.00000000,Rock cum debris,Slide,Very rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Pediplain,Dry,Tea plantation,,,,Road blocked,Tea plantation +Road cut,Toe has to be protected with random rubble wall /gabion wall with easing of slope is recommended.,,"pore water pressure, reduction of strength on super-saturation, unplanned cutting of slope","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25533,75.92577800,11.83913900,KL/WYD/49M13/2018/14,2.00000000,Granite gneiss,,,,9.00000000,50.00000000,8.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,49M13,Thalapuzha 11,Active,Multiple,0,,,"0",,SH-59,6.00000000,Debris,Slide,Very rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Pediplain,Dry,Tea,,,,Road blocked,Forest,Toe has to be protected with random rubble wall /gabion wall with easing of slope is recommended. Slope modification to forming benches.,,"pore water pressure, reduction of strength on super-saturation, unplanned cutting of slope","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25534,75.91594400,11.83963900,KL/WYD/49M13/2018/15,1.00000000,Granite gneiss,,,,9.00000000,12.00000000,8.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,49M13,Boys town,Active,Single,0,,,"0",,Mananthavady-Nedumpoil road,8.00000000,Soil,Slide,Very rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Colluvial footslope,Dry,Settlement,,,,Road blocked,Settlement,Toe has to be protected with random rubble wall /gabion wall with easing of slope is recommended.,,"pore water pressure, reduction of strength on super-saturation, unplanned cutting of slope","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25550,75.95202800,11.84044400,KL/WYD/49M13/2018/5,1.00000000,Granite gneiss,,,,6.00000000,17.00000000,5.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,49M13,Thalapuzha 2,Active,Multiple,0,,,"0",,SH-59,5.00000000,Debris,Slide,Rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Pediplain,Dry,Forest,,,,Road blocked,Tea plantation,Toe has to be protected with random rubble wall /gabion wall with easing of slope is recommended.,,"pore water pressure, reduction of strength on super-saturation, unplanned cutting of slope","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25551,75.95144400,11.84061100,KL/WYD/49M13/2018/6,2.00000000,Granite gneiss,,,,8.00000000,100.00000000,7.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,49M13,Thalapuzha 3,Active,Multiple,0,,,"0",,SH-59,6.00000000,Rock cum debris,Slide,Very rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Pediplain,Dry,Forest,,,,Road blocked,Forest,,,"pore water pressure, reduction of strength on super-saturation, unplanned cutting of slope","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5628,75.82833300,11.73583300,KRL/KOZ/54M14/2015/144,2.00000000,Charnockite,,,"Sulal NL  et al., 2016. Marcoscale Landslide Susceptibility Map for mountainous/hilly region on GIS platform for toposheets nos 49M/14 and 53A/3, Kozikode, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS 2014-16.",75.00000000,25.00000000,18.00000000,1875.00000000,Rainfall,,3750.00000000,,Kerala,Kozhikode,49M14,Manappadu,Active,Single,2007,,,,,SH54,0.00000000,Debris,Flow,Rapid,Confined,Shallow translational failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Wet,Moderate vegetation,,"5",,,Forest,Retaining wall,One House,Porewater pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
6788,75.81953100,11.84791900,KRL/KAN/48P12/2016/86,0.50000000,Granite gneiss,,,"Thrideep K and Limbraj WR., 2017. Marcoscale Landslide Susceptibility Mapping in parts of toposheets nos 48P/12, P/16, 49M/9 and M/13, Kozikode, Wayanad and Kannur districts, Kerala. Unpub. GSI Report of FS 2016-17.",30.00000000,25.00000000,0.00000000,750.00000000,Rainfall,,375.00000000,,Kerala,Kannur,49M13,,Dormant,Single,0,,,,,,0.00000000,Debris,Slide,Rapid,Confined,Shallow rotational failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Dry,Thick vegetation,,,,,Forest,,,Reduction of stength on super-saturation,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2019",Puthumala (Meppadi),"(11.50340214, 76.13474585)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2019",Meppadi (General),"(11.4965, 76.1358)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2019",Vythiri,"(11.5238, 76.0296)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2019",Lakkidi,"(11.5278, 76.0085)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2019",Tharuvana,"(11.7231, 76.0595)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2019",Muttil,"(11.6462, 76.0924)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2019",Ambalavayal,"(11.6109, 76.1731)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2019",Kottathara,"(11.5885, 76.2051)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2019",Meenangadi,"(11.6507, 76.1255)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2019",Thirunelli,"(11.9349, 76.0234)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2019",Nenmeni,"(11.5513, 76.1778)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2020",Puthumala (Meppadi),"(11.50340214, 76.13474585)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2020",Vythiri,"(11.5238, 76.0296)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2020",Lakkidi,"(11.5278, 76.0085)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2020",Tharuvana,"(11.7231, 76.0595)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2020",Muttil,"(11.6462, 76.0924)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2020",Ambalavayal,"(11.6109, 76.1731)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2020",Kottathara,"(11.5885, 76.2051)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2020",Meenangadi,"(11.6507, 76.1255)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2020",Thirunelli,"(11.9349, 76.0234)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2020",Nenmeni,"(11.5513, 76.1778)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2020",Vellamunda,"(11.8055, 76.0452)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2020",Pozhuthana,"(11.6173, 76.0683)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2021",Meppadi,"(11.4965, 76.1358)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2021",Vythiri,"(11.5238, 76.0296)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2021",Lakkidi,"(11.5278, 76.0085)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2021",Tharuvana,"(11.7231, 76.0595)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2021",Muttil,"(11.6462, 76.0924)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2021",Ambalavayal,"(11.6109, 76.1731)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2021",Pozhuthana,"(11.6173, 76.0683)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2021",Panamaram,"(11.7456, 76.0045)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2021",Kottathara,"(11.5885, 76.2051)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2021",Nenmeni,"(11.5513, 76.1778)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2021",Vellamunda,"(11.8055, 76.0452)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2021",Chena Mala(Vythiri Kalpetta),"(11.5805, 76.0274)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2022",Vythiri,"(11.5238, 76.0296)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2022",Meppadi,"(11.4965, 76.1358)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2022",Lakkidi,"(11.5278, 76.0085)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2022",Pozhuthana,"(11.6173, 76.0683)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2022",Tharuvana,"(11.7231, 76.0595)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2022",Ambalavayal,"(11.6109, 76.1731)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2022",Muttil,"(11.6462, 76.0924)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2022",Nenmeni,"(11.5513, 76.1778)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2022",Kottathara,"(11.5885, 76.2051)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2022",Thirunelli,"(11.9349, 76.0234)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2022",Pulpally,"(11.7752, 76.1198)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2023",Mananthavady Taluk (General),"(11.7978, 75.9815)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2023",Thirunelli Grama Panchayat,"(11.9349, 76.0234)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2023",Kottathara Panchayath,"(11.5885, 76.2051)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2023",Muttil,"(11.6462, 76.0924)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2023",Ambalavayal,"(11.6109, 76.1731)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2023",Vellamunda,"(11.8055, 76.0452)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2023",Meenangadi,"(11.6507, 76.1255)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2023",Vythiri,"(11.5238, 76.0296)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2023",Edavaka,"(11.6623, 76.1718)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2023",Panamaram,"(11.7456, 76.0045)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2023",Muppainad,"(11.6226, 76.0382)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2023",Nenmeni,"(11.5513, 76.1778)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024",Meppadi,"(11.4965, 76.1358)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024",Padinjarathara,"(11.7423, 75.9562)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024",Vythiri,"(11.5238, 76.0296)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024",Tharuvana,"(11.7231, 76.0595)",News Coordinated Gemini,C:\Users\swati\Desktop\Wayanad Exports\New folder\News Coordinated Gemini\News Coordinated Gemini.shp
